FID,osmid,POINT_X,POINT_Y
764,84873627,-82.3603343,29.649118
765,84873630,-82.3600271,29.6468934
766,84873633,-82.36002,29.6465057
767,84873636,-82.360024,29.645816
768,84873639,-82.3600316,29.6449542
769,84876989,-82.3493252,29.6540086
770,84876990,-82.3493069,29.6548769
771,84876993,-82.3493062,29.6558317
772,84877024,-82.3425055,29.6471284
773,84877026,-82.3425339,29.6473284
774,84878761,-82.3448379,29.6487403
775,84878763,-82.3447355,29.6489267
776,84878766,-82.344734,29.6496128
777,84878767,-82.3447343,29.6497612
778,84879538,-82.374019,29.653144
779,84879541,-82.37404,29.655201
780,84879543,-82.374038,29.6557
781,84880640,-82.3339696,29.6556806
782,84880641,-82.3350144,29.6556904
783,84880644,-82.3371292,29.6557125
784,84880646,-82.3384805,29.655726
785,84880651,-82.3392147,29.655729
786,84880654,-82.3400599,29.6557408
787,84880656,-82.34051,29.6557441
788,84880658,-82.3417868,29.655788
789,84880659,-82.3431639,29.6558076
790,84880661,-82.3446414,29.6558082
791,84880665,-82.3478064,29.6558247
792,84880666,-82.3515106,29.6558201
793,84880697,-82.3724178,29.6552008
794,84880699,-82.373238,29.655196
795,84882439,-82.3571882,29.6449341
796,84882444,-82.3576473,29.6456925
797,84882451,-82.3580573,29.6469836
798,84882452,-82.3580497,29.6473245
799,84882454,-82.3579227,29.6479467
800,84882455,-82.3578116,29.6481763
801,84882457,-82.357599,29.6483818
802,84882458,-82.3574143,29.6484765
803,84882460,-82.3569944,29.6485389
804,84882462,-82.3565134,29.6485652
805,84882463,-82.356368,29.6485855
806,84882464,-82.3562081,29.6485895
807,84882465,-82.3560541,29.6485769
808,84882467,-82.3557095,29.6484927
809,84882611,-82.3350617,29.6492901
810,84882613,-82.3361308,29.6492892
811,84883761,-82.342234,29.636054
812,84883763,-82.342361,29.635156
813,84883765,-82.3421552,29.6343143
814,84883767,-82.342238,29.633412
815,84883768,-82.3432924,29.6333648
816,84884786,-82.3461428,29.6407647
817,84884803,-82.3462113,29.6389432
818,84885798,-82.3430331,29.638137
819,84885799,-82.3429905,29.6379134
820,84885801,-82.3429837,29.6378056
821,84885803,-82.3429755,29.6375736
822,84885805,-82.3429666,29.6373931
823,84885810,-82.3431405,29.6359552
824,84885811,-82.34316,29.635789
825,84886541,-82.3384716,29.6545653
826,84888290,-82.362344,29.655467
827,84889577,-82.3357096,29.6404605
828,84889578,-82.3356873,29.6403542
829,84889579,-82.3355947,29.6401961
830,84889582,-82.3354746,29.6400618
831,84889584,-82.335385,29.63997
832,84889586,-82.3353387,29.639829
833,84889706,-82.3653907,29.6274374
834,84889708,-82.365391,29.626883
835,84889710,-82.365406,29.626717
836,84889712,-82.365911,29.626257
837,84889714,-82.36596,29.626177
838,84889716,-82.36598,29.626084
839,84889811,-82.3336912,29.646676
840,84889814,-82.3336484,29.644978
841,84889815,-82.3336483,29.6449177
842,84889816,-82.3335754,29.6430606
843,84889817,-82.3334628,29.6430152
844,84890546,-82.363644,29.654093
845,84890548,-82.363643,29.654767
846,84890550,-82.3636177,29.6554284
847,84890950,-82.3413143,29.653916
848,84892144,-82.367291,29.652074
849,84892146,-82.367317,29.651817
850,84892147,-82.367461,29.651623
851,84892148,-82.367471,29.651393
852,84892150,-82.3674647,29.6504107
853,84893069,-82.369779,29.652707
854,84893071,-82.369735,29.652931
855,84893073,-82.369662,29.653135
856,84893075,-82.369498,29.653414
857,84893077,-82.369295,29.653661
858,84893079,-82.368956,29.654086
859,84893080,-82.368793,29.654463
860,84893082,-82.368608,29.654913
861,84893083,-82.368431,29.65529
862,84893085,-82.368234,29.65556
863,84893087,-82.368133,29.65567
864,84893089,-82.367882,29.655849
865,84893626,-82.3588453,29.6377286
866,84893628,-82.3587618,29.637902
867,84893630,-82.3586171,29.6380552
868,84893632,-82.358419,29.6381595
869,84893634,-82.3583585,29.6381787
870,84893636,-82.3582195,29.6382052
871,84893641,-82.3562391,29.6382251
872,84893642,-82.3554427,29.6382426
873,84893643,-82.3550068,29.6382739
874,84893644,-82.354507,29.6383269
875,84893645,-82.3529547,29.6385185
876,84893646,-82.3526174,29.6385643
877,84893647,-82.3523646,29.6386047
878,84893648,-82.3521906,29.6386377
879,84895692,-82.3724399,29.6504369
880,84895702,-82.3724065,29.6422253
881,84895704,-82.3724483,29.6342663
882,84897787,-82.3350623,29.6519276
883,84897789,-82.3350631,29.6515917
884,84897791,-82.335063,29.6511577
885,84897792,-82.3351017,29.6504681
886,84897796,-82.3350679,29.6497478
887,84897798,-82.3350484,29.6484298
888,84897800,-82.335025,29.646942
889,84897802,-82.3350247,29.6467075
890,84897804,-82.3349714,29.6449046
891,84897877,-82.361528,29.630731
892,84897879,-82.361518,29.630453
893,84897880,-82.36149,29.630191
894,84897882,-82.361464,29.630088
895,84897883,-82.361425,29.629936
896,84897885,-82.361354,29.629729
897,84897887,-82.361264,29.629519
898,84897889,-82.361183,29.629382
899,84897891,-82.361129,29.629292
900,84897893,-82.361003,29.629124
901,84897895,-82.360953,29.629057
902,84897897,-82.3608322,29.6289094
903,84897899,-82.360677,29.628745
904,84897902,-82.3603218,29.628478
905,84897903,-82.3596902,29.6281464
906,84897905,-82.358756,29.627715
907,84897907,-82.357873,29.627285
908,84897909,-82.357501,29.627077
909,84897910,-82.35722,29.626888
910,84897912,-82.357006,29.626639
911,84897913,-82.356839,29.626475
912,84897915,-82.356774,29.626389
913,84897917,-82.356661,29.626239
914,84897919,-82.356515,29.626021
915,84897921,-82.356391,29.625752
916,84897923,-82.356281,29.625418
917,84897967,-82.3559156,29.633926
918,84897999,-82.3564433,29.6519098
919,84898000,-82.3564034,29.6517019
920,84898002,-82.3563351,29.651495
921,84898004,-82.3562034,29.6512573
922,84898006,-82.3559198,29.6509735
923,84898007,-82.3558008,29.6507402
924,84898009,-82.3557503,29.6503957
925,84898566,-82.333584,29.63205
926,84898569,-82.333984,29.632139
927,84898571,-82.334451,29.632263
928,84898573,-82.3352109,29.6325151
929,84898575,-82.3357178,29.6325979
930,84898577,-82.3364434,29.6326783
931,84898580,-82.33763,29.632777
932,84898582,-82.3381358,29.6328194
933,84898583,-82.3384188,29.6328345
934,84898585,-82.3394354,29.6328368
935,84898587,-82.3403799,29.6327835
936,84898820,-82.3641355,29.6504228
937,84898822,-82.364145,29.64989
938,84898823,-82.364126,29.649849
939,84898825,-82.36412,29.649846
940,84898826,-82.3639204,29.6497529
941,84898828,-82.363718,29.649695
942,84898829,-82.3634443,29.6496212
943,84898831,-82.363064,29.64956
944,84898833,-82.362956,29.6495612
945,84898835,-82.3626154,29.6496078
946,84898837,-82.362141,29.649598
947,84898839,-82.361918,29.649609
948,84898992,-82.35634,29.62639
949,84899783,-82.3357744,29.6448987
950,84899784,-82.335686,29.6426619
951,84899790,-82.3357801,29.6421851
952,84899792,-82.33583,29.6420741
953,84899794,-82.3358722,29.6419223
954,84899797,-82.3359062,29.6418228
955,84899799,-82.335919,29.641627
956,84899801,-82.3359236,29.6413749
957,84899803,-82.335934,29.640359
958,84899804,-82.335964,29.640208
959,84899806,-82.3360282,29.6401153
960,84899808,-82.33611,29.6400558
961,84899809,-82.3361964,29.640018
962,84899811,-82.3362905,29.6399956
963,84899812,-82.3367495,29.6399494
964,84899814,-82.3368324,29.6399629
965,84899817,-82.3369092,29.640006
966,84899819,-82.336955,29.6400708
967,84899826,-82.37113,29.652668
968,84899827,-82.371131,29.652812
969,84899829,-82.371092,29.652956
970,84899831,-82.370998,29.653078
971,84901415,-82.3353695,29.633314
972,84901417,-82.3354617,29.6332833
973,84901419,-82.335671,29.633301
974,84901421,-82.336061,29.633337
975,84901423,-82.3365212,29.6333929
976,84901565,-82.358837,29.655246
977,84901733,-82.3371275,29.6511584
978,84901737,-82.3371251,29.6497327
979,84901738,-82.3371176,29.6484442
980,84901740,-82.3370943,29.6467155
981,84901742,-82.3370821,29.6449031
982,84902191,-82.3398388,29.6388289
983,84902331,-82.3460179,29.6495829
984,84902451,-82.358872,29.637205
985,84903102,-82.3392247,29.6548253
986,84903104,-82.3405066,29.654819
987,84903134,-82.3371192,29.6551588
988,84903135,-82.337486,29.655148
989,84903137,-82.337782,29.655162
990,84903141,-82.3515012,29.6553298
991,84903143,-82.3553127,29.6554066
992,84903168,-82.3339472,29.6550222
993,84903170,-82.335009,29.655015
994,84903173,-82.362612,29.655469
995,84903417,-82.3393763,29.6473114
996,84903418,-82.339324,29.6449045
997,84903421,-82.3394488,29.6426284
998,84903433,-82.3393877,29.6411697
999,84903436,-82.3393707,29.6405177
1000,84903443,-82.3393552,29.6364546
1001,84903448,-82.3394321,29.6287104
1002,84903504,-82.3395221,29.6412922
1003,84903505,-82.3395988,29.641319
1004,84903506,-82.3396801,29.6413228
1005,84903906,-82.3402972,29.6311742
1006,84903908,-82.340609,29.6311752
1007,84904868,-82.3544439,29.6562637
1008,84904870,-82.354891,29.656262
1009,84904871,-82.3553048,29.6562573
1010,84905230,-82.3403078,29.6385075
1011,84905237,-82.340481,29.6383353
1012,84905243,-82.3406575,29.6380685
1013,84905247,-82.3402396,29.6378576
1014,84905252,-82.3402356,29.6377957
1015,84905257,-82.3402317,29.6365084
1016,84905260,-82.3402353,29.6361787
1017,84905262,-82.340209,29.635826
1018,84905263,-82.340198,29.635106
1019,84906317,-82.3336136,29.630587
1020,84906319,-82.333847,29.6305054
1021,84906320,-82.334548,29.630209
1022,84906322,-82.334934,29.630034
1023,84906325,-82.33539,29.629815
1024,84906328,-82.33575,29.62967
1025,84906330,-82.336146,29.629488
1026,84906333,-82.336465,29.629357
1027,84906335,-82.337665,29.628962
1028,84906337,-82.338005,29.628855
1029,84906345,-82.34058,29.628701
1030,84906347,-82.340828,29.628712
1031,84906349,-82.341049,29.628738
1032,84906351,-82.34117,29.628708
1033,84908664,-82.335955,29.64204
1034,84908674,-82.3367849,29.641788
1035,84908678,-82.336882,29.641763
1036,84908681,-82.336957,29.641685
1037,84908683,-82.336971,29.641562
1038,84908695,-82.3364186,29.6342259
1039,84908698,-82.336444,29.634152
1040,84908699,-82.336595,29.633008
1041,84909741,-82.3392223,29.6552573
1042,84909743,-82.340514,29.655271
1043,84909745,-82.364719,29.656161
1044,84909866,-82.346026,29.650296
1045,84909867,-82.3460746,29.6504502
1046,84909870,-82.346191,29.6505645
1047,84909927,-82.3460306,29.6382567
1048,84909929,-82.3461152,29.6384437
1049,84909932,-82.3462092,29.6387796
1050,84909934,-82.3461195,29.6397029
1051,84909936,-82.3461442,29.6403162
1052,84909940,-82.3462251,29.6413485
1053,84909941,-82.3462378,29.641492
1054,84909943,-82.3462727,29.6416551
1055,84909944,-82.346382,29.64197
1056,84909946,-82.3464756,29.6421524
1057,84909948,-82.3466436,29.6424296
1058,84909949,-82.3466999,29.6425364
1059,84909951,-82.3468664,29.6430018
1060,84909953,-82.3469076,29.6431779
1061,84909955,-82.3469319,29.6434177
1062,84909957,-82.3469409,29.6436531
1063,84909959,-82.3469318,29.6448422
1064,84910064,-82.365324,29.651338
1065,84910066,-82.368899,29.651387
1066,84910497,-82.3384886,29.6449052
1067,84910870,-82.3339429,29.6538696
1068,84910872,-82.33425,29.6538746
1069,84910873,-82.3350069,29.6538797
1070,84910877,-82.335998,29.6538912
1071,84910879,-82.3371082,29.6539129
1072,84910881,-82.3381296,29.6539123
1073,84910887,-82.3392256,29.6539215
1074,84910889,-82.3405068,29.6539213
1075,84910892,-82.341781,29.6539243
1076,84910918,-82.3432343,29.653943
1077,84910919,-82.3447531,29.6539594
1078,84910922,-82.3462799,29.6539692
1079,84910924,-82.34781,29.6539759
1080,84910928,-82.3515136,29.6540396
1081,84910989,-82.361774,29.654069
1082,84910991,-82.3418023,29.6540255
1083,84910993,-82.3432334,29.6540342
1084,84912289,-82.3411543,29.6380398
1085,84912293,-82.336669,29.637835
1086,84912294,-82.3384,29.637858
1087,84912296,-82.338639,29.637861
1088,84912297,-82.339726,29.6378942
1089,84912313,-82.341577,29.6381132
1090,84912323,-82.3417002,29.6390167
1091,84913037,-82.3706018,29.6395943
1092,84913038,-82.3705992,29.6397519
1093,84913040,-82.3703668,29.6399229
1094,84913044,-82.3695081,29.6403708
1095,84913045,-82.3695357,29.6415825
1096,84913048,-82.3709625,29.641919
1097,84913050,-82.3716258,29.6419106
1098,84913051,-82.3721371,29.6415103
1099,84913052,-82.3721366,29.6407815
1100,84913053,-82.3721456,29.6400986
1101,84913055,-82.3720417,29.6398865
1102,84913056,-82.3719957,29.6396043
1103,84913060,-82.3712778,29.6397467
1104,84913063,-82.3713685,29.6397938
1105,84913066,-82.3714443,29.6399355
1106,84913067,-82.3719009,29.6399422
1107,84914515,-82.335064,29.634034
1108,84914517,-82.335148,29.633768
1109,84914520,-82.3353025,29.6333776
1110,84915929,-82.343226,29.654954
1111,84916280,-82.3403474,29.6396387
1112,84917974,-82.3365247,29.6467124
1113,84919551,-82.3521912,29.6537471
1114,84920020,-82.3550924,29.6524645
1115,84920021,-82.3551314,29.6526458
1116,84920022,-82.355313,29.653048
1117,84920024,-82.355362,29.653167
1118,84920026,-82.355395,29.653318
1119,84920027,-82.355342,29.653459
1120,84920373,-82.3723317,29.6527372
1121,84920375,-82.3723311,29.653133
1122,84920380,-82.3724085,29.6535512
1123,84920382,-82.3724131,29.6542837
1124,84920383,-82.3724176,29.6549263
1125,84920584,-82.3614357,29.6333718
1126,84920585,-82.3614674,29.6334616
1127,84920589,-82.3614851,29.634008
1128,84920590,-82.3615386,29.6350069
1129,84920591,-82.361661,29.6351319
1130,84920593,-82.3620001,29.6354047
1131,84920595,-82.3620386,29.6355901
1132,84920600,-82.357378,29.65199
1133,84920603,-82.357365,29.65179
1134,84920604,-82.357081,29.651073
1135,84920606,-82.356969,29.650772
1136,84920607,-82.356939,29.650349
1137,84921069,-82.356615,29.626428
1138,84921071,-82.356728,29.626415
1139,84921130,-82.338563,29.647474
1140,84921132,-82.338665,29.647428
1141,84921134,-82.338863,29.647369
1142,84921136,-82.339018,29.64733
1143,84921137,-82.339149,29.647318
1144,84921139,-82.3394988,29.6473094
1145,84921140,-82.341608,29.647307
1146,84921144,-82.3427914,29.6474047
1147,84921145,-82.3429438,29.6474875
1148,84921146,-82.3429934,29.6475031
1149,84921147,-82.3430679,29.6475113
1150,84921148,-82.3435131,29.6475218
1151,84922066,-82.335013,29.6521891
1152,84922068,-82.33501,29.6545
1153,84922445,-82.3335942,29.6483895
1154,84922446,-82.3338741,29.6483995
1155,84922448,-82.3345501,29.6484242
1156,84923143,-82.3345905,29.6366414
1157,84923145,-82.3361183,29.6365511
1158,84923147,-82.337501,29.636468
1159,84923149,-82.3379865,29.636454
1160,84923150,-82.338349,29.636453
1161,84923151,-82.3395256,29.6365082
1162,84923152,-82.3407548,29.6364604
1163,84923153,-82.3411741,29.6363697
1164,84923159,-82.3471707,29.6347484
1165,84923160,-82.3475985,29.6347023
1166,84923161,-82.3481243,29.6346789
1167,84923165,-82.3491514,29.634738
1168,84923224,-82.3435131,29.6497629
1169,84923225,-82.3416901,29.6497616
1170,84923227,-82.340504,29.64975
1171,84923228,-82.3402404,29.6497516
1172,84923447,-82.3359916,29.6545057
1173,84923933,-82.3696143,29.6280527
1174,84923934,-82.369183,29.627432
1175,84923936,-82.368823,29.626906
1176,84923939,-82.368585,29.626424
1177,84923941,-82.368517,29.62634
1178,84925155,-82.372796,29.653538
1179,84925157,-82.372912,29.65353
1180,84925159,-82.37301,29.653512
1181,84925161,-82.373077,29.653494
1182,84925163,-82.373222,29.653442
1183,84925165,-82.373593,29.653306
1184,84925800,-82.3371045,29.6522023
1185,84925802,-82.3371122,29.654555
1186,84927886,-82.3392284,29.6545637
1187,84928833,-82.3384807,29.6442699
1188,84928834,-82.338488,29.644075
1189,84928835,-82.338525,29.643867
1190,84929723,-82.3554184,29.6449215
1191,84929731,-82.3553942,29.6470678
1192,84929734,-82.3553344,29.6474086
1193,84929736,-82.3553027,29.6474582
1194,84929737,-82.3551654,29.6476278
1195,84929739,-82.3550889,29.6477748
1196,84930779,-82.344637,29.654989
1197,84930782,-82.3446425,29.6547433
1198,84930784,-82.3446759,29.6543697
1199,84930786,-82.3447271,29.6540772
1200,84930874,-82.3433356,29.6392077
1201,84931861,-82.3417927,29.6549406
1202,84932356,-82.3469352,29.6450743
1203,84932358,-82.3469182,29.6452261
1204,84932359,-82.3468608,29.6453988
1205,84932361,-82.3467417,29.6455395
1206,84932363,-82.3465871,29.6456308
1207,84932364,-82.3464725,29.6456676
1208,84932367,-82.3457665,29.6456967
1209,84932369,-82.3455714,29.6457091
1210,84932370,-82.345317,29.6457537
1211,84932372,-82.3450331,29.6458546
1212,84932373,-82.3449295,29.6459062
1213,84932375,-82.3446517,29.6460401
1214,84932384,-82.3436906,29.6464872
1215,84932385,-82.3435177,29.6465299
1216,84934260,-82.3601972,29.6465045
1217,84934464,-82.3478045,29.6548809
1218,84934484,-82.36728,29.652362
1219,84934486,-82.36726,29.654308
1220,84934487,-82.3672432,29.6547093
1221,84934488,-82.3672231,29.6548073
1222,84934490,-82.3671521,29.6549507
1223,84935480,-82.3408469,29.638886
1224,84935667,-82.3641283,29.6422802
1225,84937212,-82.373241,29.65473
1226,84937375,-82.356462,29.652273
1227,84937377,-82.356465,29.652495
1228,84937378,-82.356492,29.652723
1229,84937380,-82.356519,29.652874
1230,84937381,-82.356578,29.65298
1231,84937383,-82.356765,29.653211
1232,84937385,-82.356812,29.653337
1233,84937386,-82.356813,29.6535
1234,84937387,-82.356756,29.65404
1235,84937390,-82.356645,29.655611
1236,84942165,-82.3435141,29.6448296
1237,84942168,-82.3408433,29.6448856
1238,84942170,-82.3400845,29.6447811
1239,84942176,-82.3641817,29.6391715
1240,84942178,-82.3641817,29.6402016
1241,84942180,-82.3641817,29.6404141
1242,84942184,-82.364184,29.6414886
