OBJECTID,osmid,POINT_Y,point_x
721,3881267370,-82.3395206,29.6285808
722,7221567315,-82.3671813,29.6285866
723,618869044,-82.3699041,29.6285899
724,3881267371,-82.3395369,29.6285924
725,6133085339,-82.3627745,29.628596
726,1021355257,-82.3602822,29.6285995
727,9050104275,-82.3383794,29.6286047
728,7404189697,-82.3698635,29.6286091
729,7025984211,-82.3424481,29.6286137
730,7920312331,-82.3344035,29.6286171
731,8915506419,-82.3373519,29.6286293
732,2168048314,-82.3694025,29.6286321
733,3801663791,-82.3707481,29.6286346
734,3801663792,-82.3723223,29.6286358
735,7838549033,-82.3702106,29.6286566
736,3801663793,-82.3723987,29.6286567
737,6569309361,-82.3699348,29.6286642
738,3801663794,-82.3724863,29.6286644
739,3801708729,-82.3699226,29.6286701
740,84863136,-82.341184,29.628674
741,7404189696,-82.3699103,29.6286761
742,9136844631,-82.3387522,29.6286771
743,6133085340,-82.3627753,29.6286845
744,8324079175,-82.3681074,29.6286899
745,84906345,-82.34058,29.628701
746,7116096800,-82.3405929,29.6287016
747,7116096812,-82.3402076,29.628704
748,84906351,-82.34117,29.628708
749,7116096824,-82.3396971,29.6287082
750,1383084608,-82.3392611,29.628709
751,3881267372,-82.3395366,29.6287095
752,84903448,-82.3394321,29.6287104
753,4137389266,-82.3707454,29.6287105
754,84906347,-82.340828,29.628712
755,7838549023,-82.3705731,29.6287137
756,84850435,-82.3336244,29.6287183
757,7221567314,-82.3671377,29.6287319
758,84906349,-82.341049,29.628738
759,8417662736,-82.3668164,29.6287445
760,84897899,-82.360677,29.628745
761,9136844633,-82.3384661,29.6287452
762,4137389267,-82.3728593,29.6287475
763,4893068650,-82.3475587,29.6287555
764,7838549034,-82.3700012,29.6287661
765,84809164,-82.36831,29.628769
766,3703494191,-82.3739872,29.6287715
767,7404189695,-82.3699714,29.6287788
768,1021355256,-82.360529,29.6287814
769,2168048315,-82.3694919,29.6287847
770,3633010366,-82.3681156,29.6287903
771,4893068647,-82.3482173,29.628799
772,1021352356,-82.3682441,29.6288023
773,4137389268,-82.3728566,29.6288116
774,2168048316,-82.3689997,29.6288128
775,3703494192,-82.3739044,29.6288142
776,7404189694,-82.3699285,29.6288153
777,3881267373,-82.3395378,29.6288211
778,6375911240,-82.3414147,29.6288222
779,3801663795,-82.3716217,29.6288259
780,84773665,-82.363813,29.628826
781,4893068645,-82.3495011,29.628828
782,2730672475,-82.3683475,29.6288312
783,9136844632,-82.3384844,29.628836
784,9136844627,-82.3392614,29.628837
785,7221567313,-82.3671162,29.6288378
786,3919850952,-82.3724849,29.6288384
787,3881267374,-82.3395157,29.6288403
788,3881267375,-82.3391787,29.6288409
789,618869453,-82.3683648,29.6288492
790,8915506418,-82.3373613,29.6288504
791,7116096825,-82.3415095,29.6288539
792,618869449,-82.3684712,29.6288546
793,1021352354,-82.3682729,29.6288549
794,84906337,-82.338005,29.628855
795,2730672476,-82.368385,29.6288612
796,1488786799,-82.362434,29.6288642
797,3801708731,-82.3695203,29.6288662
798,84755733,-82.3621505,29.6288663
799,2730672477,-82.3684325,29.6288666
800,2168048317,-82.3684088,29.6288677
801,3881267376,-82.3395089,29.6288678
802,3703494193,-82.3739183,29.6288681
803,3633010367,-82.3680972,29.6288702
804,6133085231,-82.3626558,29.6288709
805,84755731,-82.3617863,29.6288712
806,9136844630,-82.3387919,29.628874
807,7221567312,-82.367119,29.6288765
808,7335023417,-82.3404188,29.6288769
809,7335023418,-82.340212,29.628877
810,6133085230,-82.3632046,29.6288771
811,8324079176,-82.3676921,29.6288779
812,4723329404,-82.3651086,29.6288789
813,4723329405,-82.3658009,29.6288812
814,1021352352,-82.36829,29.6288813
815,7404189705,-82.3697706,29.6288844
816,7335023420,-82.3419857,29.6288888
817,3881267377,-82.339179,29.6288889
818,4137389269,-82.3707447,29.6288894
819,9136844628,-82.3385162,29.6288976
820,6133085266,-82.3620996,29.6289055
821,84897897,-82.3608322,29.6289094
822,1021352622,-82.3682591,29.6289183
823,4137389271,-82.3728526,29.6289293
824,3919850953,-82.3725321,29.6289413
825,8915506417,-82.3373783,29.6289454
826,3801663796,-82.371615,29.628954
827,1021352624,-82.368241,29.6289615
828,6375911241,-82.3418321,29.6289616
829,84906335,-82.337665,29.628962
830,2168048327,-82.3690934,29.6289635
831,6569309359,-82.3690739,29.6289716
832,6133085232,-82.3625674,29.6289725
833,6133085267,-82.3620984,29.6289954
834,7838549024,-82.3705772,29.6289999
835,4893068646,-82.3484424,29.6290019
836,7221567311,-82.3671506,29.6290035
837,3919850954,-82.3725625,29.6290181
838,1021355255,-82.3607865,29.6290285
839,7404189698,-82.3694302,29.6290333
840,6375911242,-82.3419517,29.6290357
841,1021352626,-82.3682196,29.6290372
842,3801708734,-82.3691331,29.6290397
843,6569309360,-82.3691214,29.6290445
844,8915498616,-82.3374109,29.6290456
845,7838549031,-82.3705758,29.6290498
846,7838549030,-82.3703884,29.629057
847,84897895,-82.360953,29.629057
848,3919850955,-82.3725962,29.6290603
849,9136844629,-82.3385245,29.6290651
850,1021352628,-82.3681465,29.6290752
851,7838549029,-82.3703587,29.6290771
852,3879139914,-82.3726443,29.629084
853,3801663797,-82.3716005,29.6290841
854,6375911243,-82.3420917,29.6290877
855,4137389273,-82.3728497,29.6290937
856,3801663798,-82.3707725,29.6290944
857,3881267379,-82.3394324,29.6290979
858,84822576,-82.3676,29.629102
859,7404189692,-82.3691774,29.6291038
860,7404189693,-82.3692372,29.6291178
861,84843333,-82.3651045,29.6291232
862,84897893,-82.361003,29.629124
863,3919850957,-82.3735281,29.6291259
864,6133085285,-82.3618879,29.6291285
865,84797908,-82.3739343,29.629129
866,3801708737,-82.368225,29.6291305
867,6133085269,-82.3620976,29.6291376
868,4893068642,-82.3508682,29.6291396
869,4723329413,-82.3664044,29.6291423
870,7221567310,-82.3671938,29.6291447
871,3881267380,-82.33918,29.6291502
872,3881267381,-82.339262,29.6291536
873,6133085284,-82.3619076,29.6291539
874,618869043,-82.3681425,29.6291643
875,6133085283,-82.3619439,29.6291731
876,7404189704,-82.3699551,29.6291796
877,6133085281,-82.3620978,29.6291816
878,6133085282,-82.3619917,29.6291831
879,4723329406,-82.3651035,29.6291841
880,4723329407,-82.3653181,29.6291843
881,4723329408,-82.365353,29.629196
882,3801663799,-82.3707813,29.6292043
883,4893068651,-82.3468584,29.6292048
884,6133085276,-82.3621669,29.6292108
885,6133085275,-82.3620978,29.6292116
886,3801663800,-82.3715615,29.6292164
887,6133085277,-82.3621916,29.6292223
888,1021352446,-82.3674792,29.6292267
889,4723329409,-82.3653932,29.6292333
890,7404189703,-82.3699728,29.6292358
891,4723329410,-82.365809,29.6292403
892,4723329412,-82.3664313,29.6292426
893,7116096823,-82.3396983,29.6292436
894,4159558677,-82.3677532,29.6292441
895,7116096813,-82.3402219,29.6292602
896,7221567309,-82.3672606,29.6292635
897,3809390351,-82.3723966,29.6292733
898,6133085278,-82.3622332,29.6292739
899,6133085271,-82.3619987,29.6292785
900,6133085270,-82.3620978,29.62928
901,6133085280,-82.3623403,29.6292854
902,6133085279,-82.3622836,29.6292854
903,6133085272,-82.3619483,29.6292862
904,7116096822,-82.3396995,29.629287
905,7404189702,-82.3699443,29.62929
906,84897891,-82.361129,29.629292
907,7083638469,-82.3728428,29.6292927
908,7205118191,-82.3389003,29.6292952
909,7308238322,-82.3366427,29.6292985
910,7205118192,-82.3383994,29.6293038
911,3881267382,-82.3391787,29.6293075
912,7205118190,-82.3389996,29.6293076
913,1021355254,-82.3610225,29.6293083
914,7205118193,-82.3382803,29.6293095
915,7205118188,-82.3392623,29.6293149
916,6133085273,-82.3618988,29.6293154
917,6133085268,-82.3620973,29.6293171
918,7116096814,-82.3402248,29.6293189
919,7205118189,-82.3391787,29.6293201
920,618869041,-82.3682291,29.629321
921,7116096821,-82.3397054,29.6293241
922,3809390355,-82.3723957,29.6293269
923,7116096826,-82.3414005,29.6293313
924,3801663802,-82.3707374,29.6293388
925,84822577,-82.367102,29.629339
926,7205118194,-82.3382483,29.6293469
927,7116096820,-82.3397173,29.6293479
928,6133085274,-82.3618833,29.6293546
929,84906333,-82.336465,29.629357
930,7404189699,-82.3696277,29.6293598
931,84773661,-82.364539,29.629366
932,7838549025,-82.3705673,29.6293668
933,7335023416,-82.3404126,29.6293684
934,7116096819,-82.3397399,29.6293695
935,3801663801,-82.3714749,29.6293699
936,7116096815,-82.340219,29.6293742
937,84773663,-82.363836,29.629375
938,7116096818,-82.339779,29.6293778
939,7838549028,-82.3703518,29.6293785
940,2168048329,-82.3676426,29.6293809
941,7116096817,-82.3400652,29.6293809
942,84897889,-82.361183,29.629382
943,7116096816,-82.3401346,29.6293837
944,3801708738,-82.3682937,29.6293847
945,6133085228,-82.3626863,29.6293895
946,7404189700,-82.3696701,29.6293898
947,6133085233,-82.3628194,29.6293907
948,7404189701,-82.3697286,29.6293912
949,6133085229,-82.3631985,29.6293939
950,6133085331,-82.3632427,29.6293943
951,6569309343,-82.3682646,29.6293957
952,84752058,-82.364268,29.629398
953,7838549026,-82.370549,29.6294027
954,7838549027,-82.3703785,29.6294046
955,3881267383,-82.3391787,29.6294077
956,6569309348,-82.3683145,29.6294088
957,3801708739,-82.3682265,29.6294102
958,6133085227,-82.3626843,29.6294134
959,84755739,-82.3635563,29.6294135
960,4159558678,-82.3673683,29.6294166
961,3703494199,-82.3735161,29.6294176
962,3703494198,-82.3739359,29.62942
963,6133085234,-82.3628083,29.6294231
964,4137389277,-82.3716379,29.6294338
965,6569309344,-82.3682478,29.6294361
966,7205118205,-82.3389985,29.6294467
967,6133085226,-82.3626639,29.6294628
968,7335023422,-82.3419601,29.6294692
969,6569309347,-82.3683483,29.6294731
970,6133085338,-82.3624643,29.6294762
971,84906330,-82.336146,29.629488
972,7335023430,-82.3414478,29.6294962
973,4893068653,-82.3452912,29.6295019
974,4893068654,-82.3445993,29.6295019
975,6569309345,-82.3682848,29.6295059
976,6133085335,-82.3623651,29.6295065
977,6133085225,-82.3626334,29.629507
978,6133085337,-82.3624637,29.629508
979,3801708741,-82.3677848,29.6295136
980,4893068652,-82.3461582,29.6295164
981,7205118195,-82.3382417,29.6295176
982,84897887,-82.361264,29.629519
983,6569309346,-82.3683322,29.6295206
984,7335023421,-82.3410245,29.629523
985,2168048331,-82.3677557,29.6295262
986,4723329411,-82.3666694,29.6295351
987,7205118204,-82.3390018,29.6295378
988,7786339515,-82.3360313,29.6295407
989,3801708742,-82.3664724,29.6295445
990,7335023434,-82.3405017,29.6295527
991,6133085224,-82.3626141,29.6295565
992,6133085336,-82.3624623,29.6295595
993,6569309354,-82.3691284,29.6295695
994,84780759,-82.3617719,29.6295696
995,7929902428,-82.3658858,29.6295715
996,1488786822,-82.3623114,29.6295824
997,84752056,-82.364287,29.629583
998,7205118203,-82.339004,29.6295838
999,1488786814,-82.3625172,29.6295846
1000,618869074,-82.3671821,29.6295915
1001,3919850959,-82.3724787,29.6296032
1002,3801708745,-82.3665077,29.6296084
1003,84755740,-82.3634331,29.6296085
1004,3881267384,-82.3395123,29.6296165
1005,7205118196,-82.3382417,29.6296193
1006,1021352445,-82.3666236,29.6296224
1007,6569309356,-82.3683873,29.629624
1008,7205118202,-82.3389863,29.6296298
1009,7335023441,-82.3394329,29.6296341
1010,7335023425,-82.3419738,29.6296441
1011,7205118197,-82.338267,29.6296442
1012,7335023443,-82.3395122,29.6296453
1013,7929902427,-82.3657092,29.6296502
1014,7335023440,-82.3395755,29.6296541
1015,7205118201,-82.3389499,29.6296605
1016,3801708746,-82.3665426,29.6296617
1017,7205118198,-82.3383167,29.6296634
1018,4137389279,-82.3739382,29.6296646
1019,7205118199,-82.3387889,29.6296691
1020,84906328,-82.33575,29.62967
1021,7205118200,-82.338908,29.629673
1022,7335023429,-82.3414687,29.6296767
1023,6569309352,-82.3682241,29.6296789
1024,1021355252,-82.361221,29.6296813
1025,3801708747,-82.3665553,29.6296815
1026,6569309358,-82.3695392,29.6296977
1027,7298115832,-82.3410325,29.6297051
1028,7929902426,-82.365589,29.6297083
1029,7121970772,-82.3673318,29.6297227
1030,7929902432,-82.3659178,29.6297268
1031,3809390364,-82.3723944,29.6297276
1032,84897885,-82.361354,29.629729
1033,7298115826,-82.3405168,29.6297432
1034,7929902431,-82.3658801,29.6297447
1035,618869073,-82.3672792,29.6297471
1036,7335023439,-82.3396931,29.6297495
1037,4099922992,-82.3668433,29.6297512
1038,84780758,-82.3617709,29.6297607
1039,6133085223,-82.3626121,29.6297632
1040,3703494202,-82.3739425,29.6297649
1041,3801708751,-82.3666124,29.6297733
1042,7122004594,-82.3672194,29.6297752
1043,3919850961,-82.3725501,29.6297781
1044,7929902411,-82.3650936,29.6297794
1045,6569309353,-82.3684741,29.62978
1046,7929902425,-82.3656279,29.6297841
1047,84755743,-82.3633391,29.6297888
1048,7335023438,-82.3397038,29.6297964
1049,7121970773,-82.3673693,29.6297969
1050,7929902417,-82.3651805,29.6297976
1051,4931699414,-82.3642898,29.6298012
1052,6133085235,-82.3626965,29.6298021
1053,6569309357,-82.3692607,29.6298036
1054,7929902412,-82.3651876,29.6298039
1055,7116096832,-82.3390214,29.6298047
1056,6133085238,-82.363018,29.6298101
1057,7929902418,-82.3651928,29.6298149
1058,84906325,-82.33539,29.629815
1059,4931699415,-82.3649299,29.6298158
1060,4893068641,-82.3508349,29.6298207
1061,6133085239,-82.3629183,29.6298215
1062,3801708754,-82.3666861,29.6298254
1063,6133085222,-82.3626517,29.6298304
1064,7122004588,-82.3676293,29.6298307
1065,6133085237,-82.3629048,29.6298315
1066,7930176457,-82.3401655,29.6298353
1067,7930176456,-82.3402114,29.6298381
1068,7122004587,-82.3676572,29.62984
1069,1488786821,-82.3625172,29.6298411
1070,7930176458,-82.3401148,29.6298436
1071,3801708755,-82.3672634,29.6298457
1072,7335023431,-82.3414822,29.6298472
1073,7122004589,-82.3675423,29.6298486
1074,7929902430,-82.365664,29.6298495
1075,7335023450,-82.3386252,29.6298533
1076,7122004586,-82.3676678,29.6298556
1077,7930176455,-82.3402415,29.6298601
1078,6133085221,-82.362671,29.6298657
1079,7930176459,-82.3400737,29.6298698
1080,7786339516,-82.3360405,29.6298725
1081,7929902424,-82.3656601,29.6298762
1082,7335023437,-82.3396834,29.6298803
1083,6133085236,-82.3625653,29.6298869
1084,7122004590,-82.3674003,29.629888
1085,6133085220,-82.3627137,29.6298984
1086,7121970774,-82.3674103,29.6299174
1087,7930176454,-82.3402526,29.6299193
1088,7929902423,-82.3656123,29.6299213
1089,7116096831,-82.3390354,29.6299262
1090,3801663803,-82.3707461,29.6299295
1091,1021352444,-82.3659806,29.6299337
1092,84897883,-82.361425,29.629936
1093,7122004591,-82.367353,29.6299381
1094,7930176460,-82.3400657,29.6299399
1095,8556349321,-82.3740329,29.6299422
1096,3703494206,-82.3739388,29.6299423
1097,7335023436,-82.3395879,29.629951
1098,7122004595,-82.3673236,29.6299555
1099,3881267385,-82.3395115,29.629956
1100,1488786802,-82.3623026,29.6299576
1101,84755746,-82.3633411,29.6299607
1102,7116096830,-82.3390446,29.6299622
1103,7122004592,-82.3673072,29.6299652
1104,1021355251,-82.3613337,29.6299704
1105,3801663804,-82.3708088,29.629973
1106,7929902422,-82.3655051,29.6299749
1107,7335023442,-82.3395116,29.6299795
1108,7116096833,-82.339059,29.6299833
1109,7929902429,-82.3657345,29.629984
1110,7116096829,-82.3390987,29.6299879
1111,7116096828,-82.3391787,29.6299897
1112,7116096827,-82.3392636,29.6299934
1113,3881267386,-82.3391787,29.6299978
1114,7929902421,-82.3654498,29.6299996
1115,7929902416,-82.3652076,29.6300022
1116,7122004585,-82.3677129,29.630008
1117,7335023435,-82.3394332,29.6300087
1118,7929902433,-82.3654105,29.630012
1119,7929902420,-82.3653722,29.6300189
1120,7929902413,-82.3651968,29.6300193
1121,7929902419,-82.3653422,29.6300202
1122,7122004593,-82.367183,29.6300241
1123,84822581,-82.3656466,29.6300267
1124,7929902415,-82.3651803,29.6300279
1125,7929902414,-82.3650894,29.6300289
1126,4137389280,-82.37234,29.6300295
1127,84906322,-82.334934,29.630034
1128,6569309351,-82.3683496,29.6300361
1129,6133085333,-82.3617766,29.6300472
1130,84755748,-82.363441,29.630051
1131,3881267387,-82.3395119,29.6300549
1132,6569309349,-82.3686178,29.6300567
1133,1488786824,-82.3622999,29.6300579
1134,4159558680,-82.3660054,29.630059
1135,6569309355,-82.369394,29.6300611
1136,7069303112,-82.361201,29.6300633
1137,4072027128,-82.3661567,29.6300767
1138,6569309350,-82.3684027,29.630085
1139,1021355249,-82.3613444,29.630087
1140,7786339517,-82.3360357,29.6300993
1141,7335023449,-82.3385748,29.6301048
1142,4893068655,-82.3446243,29.6301106
1143,7121970775,-82.3674629,29.6301133
1144,7116096834,-82.3390572,29.6301179
1145,3919850962,-82.3725525,29.6301199
1146,7069303111,-82.3612658,29.630127
1147,6133085303,-82.3630603,29.6301281
1148,6133085302,-82.3630304,29.6301345
1149,2089578739,-82.3392639,29.6301453
1150,2089578740,-82.3394333,29.6301484
1151,7121970784,-82.3677528,29.6301494
1152,3881267388,-82.3395145,29.6301556
1153,4931699416,-82.3649222,29.6301664
1154,7059490865,-82.3725534,29.6301676
1155,7059490862,-82.3726321,29.6301687
1156,6133085301,-82.3630074,29.6301691
1157,7121970776,-82.3674854,29.6301737
1158,84843328,-82.365087,29.630176
1159,3801663805,-82.3713436,29.6301768
1160,6133085294,-82.3629897,29.6301899
1161,7786339518,-82.3360284,29.6301927
1162,4137389282,-82.3714066,29.6301933
1163,3822167509,-82.372748,29.6301949
1164,1488786807,-82.3622114,29.6301974
1165,6133085300,-82.3629999,29.6301987
1166,7930176453,-82.3402605,29.6301987
1167,3919850963,-82.372558,29.6302008
1168,84906320,-82.334548,29.630209
1169,6133085298,-82.3630132,29.6302102
1170,7121970783,-82.3677681,29.6302117
1171,3822167511,-82.3728153,29.6302118
1172,3801663806,-82.3715439,29.6302134
1173,3822167513,-82.3739356,29.6302142
1174,3822167512,-82.3732521,29.6302143
1175,6133085334,-82.3617806,29.6302211
